gameId;strategy;wins;losses
675;CallingRulesWithHeuristic;6171;5317
676;CallingRulesWithRandomPlay;5317;6171
676;CallingRulesWithHeuristic;6171;5317
677;CallingRulesWithRandomPlay;5317;6171
677;CallingRulesWithHeuristic;6171;5317
678;CallingRulesWithRandomPlay;5333;6187
678;CallingRulesWithHeuristic;6187;5333
679;CallingRulesWithRandomPlay;5346;6206
679;CallingRulesWithHeuristic;6206;5346
680;CallingRulesWithRandomPlay;5360;6224
680;CallingRulesWithHeuristic;6224;5360
681;CallingRulesWithRandomPlay;5375;6241
681;CallingRulesWithHeuristic;6241;5375
682;CallingRulesWithRandomPlay;5391;6257
682;CallingRulesWithHeuristic;6257;5391
683;CallingRulesWithRandomPlay;5391;6257
683;CallingRulesWithHeuristic;6257;5391
684;CallingRulesWithRandomPlay;5404;6276
684;CallingRulesWithHeuristic;6276;5404
685;CallingRulesWithRandomPlay;5419;6293
685;CallingRulesWithHeuristic;6293;5419
686;CallingRulesWithRandomPlay;5435;6309
686;CallingRulesWithHeuristic;6309;5435
687;CallingRulesWithRandomPlay;5435;6309
687;CallingRulesWithHeuristic;6309;5435
688;CallingRulesWithRandomPlay;5448;6328
688;CallingRulesWithHeuristic;6328;5448
689;CallingRulesWithRandomPlay;5464;6344
689;CallingRulesWithHeuristic;6344;5464
690;CallingRulesWithRandomPlay;5477;6363
690;CallingRulesWithHeuristic;6363;5477
691;CallingRulesWithRandomPlay;5477;6363
691;CallingRulesWithHeuristic;6363;5477
692;CallingRulesWithRandomPlay;5489;6383
692;CallingRulesWithHeuristic;6383;5489
693;CallingRulesWithRandomPlay;5489;6383
693;CallingRulesWithHeuristic;6383;5489
694;CallingRulesWithRandomPlay;5489;6383
694;CallingRulesWithHeuristic;6383;5489
695;CallingRulesWithRandomPlay;5489;6383
695;CallingRulesWithHeuristic;6383;5489
696;CallingRulesWithRandomPlay;5505;6399
696;CallingRulesWithHeuristic;6399;5505
697;CallingRulesWithRandomPlay;5516;6420
697;CallingRulesWithHeuristic;6420;5516
698;CallingRulesWithRandomPlay;5516;6420
698;CallingRulesWithHeuristic;6420;5516
699;CallingRulesWithRandomPlay;5532;6436
699;CallingRulesWithHeuristic;6436;5532
700;CallingRulesWithRandomPlay;5547;6453
700;CallingRulesWithHeuristic;6453;5547
701;CallingRulesWithRandomPlay;5563;6469
701;CallingRulesWithHeuristic;6469;5563
702;CallingRulesWithRandomPlay;5579;6485
702;CallingRulesWithHeuristic;6485;5579
703;CallingRulesWithRandomPlay;5595;6501
703;CallingRulesWithHeuristic;6501;5595
704;CallingRulesWithRandomPlay;5595;6501
704;CallingRulesWithHeuristic;6501;5595
705;CallingRulesWithRandomPlay;5595;6501
705;CallingRulesWithHeuristic;6501;5595
706;CallingRulesWithRandomPlay;5608;6520
706;CallingRulesWithHeuristic;6520;5608
707;CallingRulesWithRandomPlay;5608;6520
707;CallingRulesWithHeuristic;6520;5608
708;CallingRulesWithRandomPlay;5623;6537
708;CallingRulesWithHeuristic;6537;5623
709;CallingRulesWithRandomPlay;5638;6554
709;CallingRulesWithHeuristic;6554;5638
710;CallingRulesWithRandomPlay;5654;6570
710;CallingRulesWithHeuristic;6570;5654
711;CallingRulesWithRandomPlay;5668;6588
711;CallingRulesWithHeuristic;6588;5668
712;CallingRulesWithRandomPlay;5668;6588
712;CallingRulesWithHeuristic;6588;5668
713;CallingRulesWithRandomPlay;5682;6606
713;CallingRulesWithHeuristic;6606;5682
714;CallingRulesWithRandomPlay;5682;6606
714;CallingRulesWithHeuristic;6606;5682
715;CallingRulesWithRandomPlay;5682;6606
715;CallingRulesWithHeuristic;6606;5682
716;CallingRulesWithRandomPlay;5682;6606
716;CallingRulesWithHeuristic;6606;5682
717;CallingRulesWithRandomPlay;5682;6606
717;CallingRulesWithHeuristic;6606;5682
718;CallingRulesWithRandomPlay;5699;6621
718;CallingRulesWithHeuristic;6621;5699
719;CallingRulesWithRandomPlay;5713;6639
719;CallingRulesWithHeuristic;6639;5713
720;CallingRulesWithRandomPlay;5713;6639
720;CallingRulesWithHeuristic;6639;5713
721;CallingRulesWithRandomPlay;5729;6655
721;CallingRulesWithHeuristic;6655;5729
722;CallingRulesWithRandomPlay;5743;6673
722;CallingRulesWithHeuristic;6673;5743
723;CallingRulesWithRandomPlay;5757;6691
723;CallingRulesWithHeuristic;6691;5757
724;CallingRulesWithRandomPlay;5770;6710
724;CallingRulesWithHeuristic;6710;5770
725;CallingRulesWithRandomPlay;5782;6730
725;CallingRulesWithHeuristic;6730;5782
726;CallingRulesWithRandomPlay;5794;6750
726;CallingRulesWithHeuristic;6750;5794
727;CallingRulesWithRandomPlay;5794;6750
727;CallingRulesWithHeuristic;6750;5794
728;CallingRulesWithRandomPlay;5810;6766
728;CallingRulesWithHeuristic;6766;5810
729;CallingRulesWithRandomPlay;5826;6782
729;CallingRulesWithHeuristic;6782;5826
730;CallingRulesWithRandomPlay;5826;6782
730;CallingRulesWithHeuristic;6782;5826
731;CallingRulesWithRandomPlay;5839;6801
731;CallingRulesWithHeuristic;6801;5839
732;CallingRulesWithRandomPlay;5852;6820
732;CallingRulesWithHeuristic;6820;5852
733;CallingRulesWithRandomPlay;5863;6841
733;CallingRulesWithHeuristic;6841;5863
734;CallingRulesWithRandomPlay;5878;6858
734;CallingRulesWithHeuristic;6858;5878
735;CallingRulesWithRandomPlay;5878;6858
735;CallingRulesWithHeuristic;6858;5878
736;CallingRulesWithRandomPlay;5878;6858
736;CallingRulesWithHeuristic;6858;5878
737;CallingRulesWithRandomPlay;5892;6876
737;CallingRulesWithHeuristic;6876;5892
738;CallingRulesWithRandomPlay;5892;6876
738;CallingRulesWithHeuristic;6876;5892
739;CallingRulesWithRandomPlay;5892;6876
739;CallingRulesWithHeuristic;6876;5892
740;CallingRulesWithRandomPlay;5908;6892
740;CallingRulesWithHeuristic;6892;5908
741;CallingRulesWithRandomPlay;5924;6908
741;CallingRulesWithHeuristic;6908;5924
742;CallingRulesWithRandomPlay;5938;6926
742;CallingRulesWithHeuristic;6926;5938
743;CallingRulesWithRandomPlay;5954;6942
743;CallingRulesWithHeuristic;6942;5954
744;CallingRulesWithRandomPlay;5971;6957
744;CallingRulesWithHeuristic;6957;5971
745;CallingRulesWithRandomPlay;5971;6957
745;CallingRulesWithHeuristic;6957;5971
746;CallingRulesWithRandomPlay;5987;6973
746;CallingRulesWithHeuristic;6973;5987
747;CallingRulesWithRandomPlay;6000;6992
747;CallingRulesWithHeuristic;6992;6000
748;CallingRulesWithRandomPlay;6016;7008
748;CallingRulesWithHeuristic;7008;6016
749;CallingRulesWithRandomPlay;6016;7008
749;CallingRulesWithHeuristic;7008;6016
750;CallingRulesWithRandomPlay;6016;7008
750;CallingRulesWithHeuristic;7008;6016
751;CallingRulesWithRandomPlay;6032;7024
751;CallingRulesWithHeuristic;7024;6032
752;CallingRulesWithRandomPlay;6032;7024
752;CallingRulesWithHeuristic;7024;6032
753;CallingRulesWithRandomPlay;6045;7043
753;CallingRulesWithHeuristic;7043;6045
754;CallingRulesWithRandomPlay;6058;7062
754;CallingRulesWithHeuristic;7062;6058
755;CallingRulesWithRandomPlay;6058;7062
755;CallingRulesWithHeuristic;7062;6058
756;CallingRulesWithRandomPlay;6074;7078
756;CallingRulesWithHeuristic;7078;6074
757;CallingRulesWithRandomPlay;6074;7078
757;CallingRulesWithHeuristic;7078;6074
758;CallingRulesWithRandomPlay;6074;7078
758;CallingRulesWithHeuristic;7078;6074
759;CallingRulesWithRandomPlay;6090;7094
759;CallingRulesWithHeuristic;7094;6090
760;CallingRulesWithRandomPlay;6106;7110
760;CallingRulesWithHeuristic;7110;6106
761;CallingRulesWithRandomPlay;6106;7110
761;CallingRulesWithHeuristic;7110;6106
762;CallingRulesWithRandomPlay;6122;7126
762;CallingRulesWithHeuristic;7126;6122
763;CallingRulesWithRandomPlay;6138;7142
763;CallingRulesWithHeuristic;7142;6138
764;CallingRulesWithRandomPlay;6154;7158
764;CallingRulesWithHeuristic;7158;6154
765;CallingRulesWithRandomPlay;6165;7179
765;CallingRulesWithHeuristic;7179;6165
766;CallingRulesWithRandomPlay;6181;7195
766;CallingRulesWithHeuristic;7195;6181
767;CallingRulesWithRandomPlay;6181;7195
767;CallingRulesWithHeuristic;7195;6181
768;CallingRulesWithRandomPlay;6181;7195
768;CallingRulesWithHeuristic;7195;6181
769;CallingRulesWithRandomPlay;6181;7195
769;CallingRulesWithHeuristic;7195;6181
770;CallingRulesWithRandomPlay;6181;7195
770;CallingRulesWithHeuristic;7195;6181
771;CallingRulesWithRandomPlay;6181;7195
771;CallingRulesWithHeuristic;7195;6181
772;CallingRulesWithRandomPlay;6181;7195
772;CallingRulesWithHeuristic;7195;6181
773;CallingRulesWithRandomPlay;6197;7211
773;CallingRulesWithHeuristic;7211;6197
774;CallingRulesWithRandomPlay;6216;7224
774;CallingRulesWithHeuristic;7224;6216
775;CallingRulesWithRandomPlay;6230;7242
775;CallingRulesWithHeuristic;7242;6230
776;CallingRulesWithRandomPlay;6230;7242
776;CallingRulesWithHeuristic;7242;6230
777;CallingRulesWithRandomPlay;6230;7242
777;CallingRulesWithHeuristic;7242;6230
778;CallingRulesWithRandomPlay;6242;7262
778;CallingRulesWithHeuristic;7262;6242
779;CallingRulesWithRandomPlay;6242;7262
779;CallingRulesWithHeuristic;7262;6242
780;CallingRulesWithRandomPlay;6258;7278
780;CallingRulesWithHeuristic;7278;6258
781;CallingRulesWithRandomPlay;6258;7278
781;CallingRulesWithHeuristic;7278;6258
782;CallingRulesWithRandomPlay;6258;7278
782;CallingRulesWithHeuristic;7278;6258
783;CallingRulesWithRandomPlay;6258;7278
783;CallingRulesWithHeuristic;7278;6258
784;CallingRulesWithRandomPlay;6258;7278
784;CallingRulesWithHeuristic;7278;6258
785;CallingRulesWithRandomPlay;6258;7278
785;CallingRulesWithHeuristic;7278;6258
786;CallingRulesWithRandomPlay;6258;7278
786;CallingRulesWithHeuristic;7278;6258
787;CallingRulesWithRandomPlay;6269;7299
787;CallingRulesWithHeuristic;7299;6269
788;CallingRulesWithRandomPlay;6269;7299
788;CallingRulesWithHeuristic;7299;6269
789;CallingRulesWithRandomPlay;6283;7317
789;CallingRulesWithHeuristic;7317;6283
790;CallingRulesWithRandomPlay;6299;7333
790;CallingRulesWithHeuristic;7333;6299
791;CallingRulesWithRandomPlay;6299;7333
791;CallingRulesWithHeuristic;7333;6299
792;CallingRulesWithRandomPlay;6315;7349
792;CallingRulesWithHeuristic;7349;6315
793;CallingRulesWithRandomPlay;6328;7368
793;CallingRulesWithHeuristic;7368;6328
794;CallingRulesWithRandomPlay;6328;7368
794;CallingRulesWithHeuristic;7368;6328
795;CallingRulesWithRandomPlay;6340;7388
795;CallingRulesWithHeuristic;7388;6340
796;CallingRulesWithRandomPlay;6356;7404
796;CallingRulesWithHeuristic;7404;6356
797;CallingRulesWithRandomPlay;6370;7422
797;CallingRulesWithHeuristic;7422;6370
798;CallingRulesWithRandomPlay;6370;7422
798;CallingRulesWithHeuristic;7422;6370
799;CallingRulesWithRandomPlay;6370;7422
799;CallingRulesWithHeuristic;7422;6370
800;CallingRulesWithRandomPlay;6370;7422
800;CallingRulesWithHeuristic;7422;6370
801;CallingRulesWithRandomPlay;6370;7422
801;CallingRulesWithHeuristic;7422;6370
802;CallingRulesWithRandomPlay;6384;7440
802;CallingRulesWithHeuristic;7440;6384
803;CallingRulesWithRandomPlay;6400;7456
803;CallingRulesWithHeuristic;7456;6400
804;CallingRulesWithRandomPlay;6416;7472
804;CallingRulesWithHeuristic;7472;6416
805;CallingRulesWithRandomPlay;6428;7492
805;CallingRulesWithHeuristic;7492;6428
806;CallingRulesWithRandomPlay;6443;7509
806;CallingRulesWithHeuristic;7509;6443
807;CallingRulesWithRandomPlay;6443;7509
807;CallingRulesWithHeuristic;7509;6443
808;CallingRulesWithRandomPlay;6443;7509
808;CallingRulesWithHeuristic;7509;6443
809;CallingRulesWithRandomPlay;6454;7530
809;CallingRulesWithHeuristic;7530;6454
810;CallingRulesWithRandomPlay;6466;7550
810;CallingRulesWithHeuristic;7550;6466
811;CallingRulesWithRandomPlay;6482;7566
811;CallingRulesWithHeuristic;7566;6482
812;CallingRulesWithRandomPlay;6495;7585
812;CallingRulesWithHeuristic;7585;6495
813;CallingRulesWithRandomPlay;6509;7603
813;CallingRulesWithHeuristic;7603;6509
814;CallingRulesWithRandomPlay;6509;7603
814;CallingRulesWithHeuristic;7603;6509
815;CallingRulesWithRandomPlay;6523;7621
815;CallingRulesWithHeuristic;7621;6523
816;CallingRulesWithRandomPlay;6539;7637
816;CallingRulesWithHeuristic;7637;6539
817;CallingRulesWithRandomPlay;6550;7658
817;CallingRulesWithHeuristic;7658;6550
818;CallingRulesWithRandomPlay;6565;7675
818;CallingRulesWithHeuristic;7675;6565
819;CallingRulesWithRandomPlay;6580;7692
819;CallingRulesWithHeuristic;7692;6580
820;CallingRulesWithRandomPlay;6580;7692
820;CallingRulesWithHeuristic;7692;6580
821;CallingRulesWithRandomPlay;6580;7692
821;CallingRulesWithHeuristic;7692;6580
822;CallingRulesWithRandomPlay;6596;7708
822;CallingRulesWithHeuristic;7708;6596
823;CallingRulesWithRandomPlay;6596;7708
823;CallingRulesWithHeuristic;7708;6596
824;CallingRulesWithRandomPlay;6612;7724
824;CallingRulesWithHeuristic;7724;6612
825;CallingRulesWithRandomPlay;6612;7724
825;CallingRulesWithHeuristic;7724;6612
826;CallingRulesWithRandomPlay;6629;7739
826;CallingRulesWithHeuristic;7739;6629
827;CallingRulesWithRandomPlay;6629;7739
827;CallingRulesWithHeuristic;7739;6629
828;CallingRulesWithRandomPlay;6643;7757
828;CallingRulesWithHeuristic;7757;6643
829;CallingRulesWithRandomPlay;6659;7773
829;CallingRulesWithHeuristic;7773;6659
830;CallingRulesWithRandomPlay;6674;7790
830;CallingRulesWithHeuristic;7790;6674
831;CallingRulesWithRandomPlay;6685;7811
831;CallingRulesWithHeuristic;7811;6685
832;CallingRulesWithRandomPlay;6685;7811
832;CallingRulesWithHeuristic;7811;6685
833;CallingRulesWithRandomPlay;6685;7811
833;CallingRulesWithHeuristic;7811;6685
834;CallingRulesWithRandomPlay;6685;7811
834;CallingRulesWithHeuristic;7811;6685
835;CallingRulesWithRandomPlay;6700;7828
835;CallingRulesWithHeuristic;7828;6700
836;CallingRulesWithRandomPlay;6716;7844
836;CallingRulesWithHeuristic;7844;6716
837;CallingRulesWithRandomPlay;6716;7844
837;CallingRulesWithHeuristic;7844;6716
838;CallingRulesWithRandomPlay;6716;7844
838;CallingRulesWithHeuristic;7844;6716
839;CallingRulesWithRandomPlay;6716;7844
839;CallingRulesWithHeuristic;7844;6716
840;CallingRulesWithRandomPlay;6728;7864
840;CallingRulesWithHeuristic;7864;6728
841;CallingRulesWithRandomPlay;6743;7881
841;CallingRulesWithHeuristic;7881;6743
842;CallingRulesWithRandomPlay;6759;7897
842;CallingRulesWithHeuristic;7897;6759
843;CallingRulesWithRandomPlay;6759;7897
843;CallingRulesWithHeuristic;7897;6759
844;CallingRulesWithRandomPlay;6771;7917
844;CallingRulesWithHeuristic;7917;6771
845;CallingRulesWithRandomPlay;6771;7917
845;CallingRulesWithHeuristic;7917;6771
846;CallingRulesWithRandomPlay;6787;7933
846;CallingRulesWithHeuristic;7933;6787
847;CallingRulesWithRandomPlay;6787;7933
847;CallingRulesWithHeuristic;7933;6787
848;CallingRulesWithRandomPlay;6803;7949
848;CallingRulesWithHeuristic;7949;6803
849;CallingRulesWithRandomPlay;6803;7949
849;CallingRulesWithHeuristic;7949;6803
850;CallingRulesWithRandomPlay;6817;7967
850;CallingRulesWithHeuristic;7967;6817
851;CallingRulesWithRandomPlay;6832;7984
851;CallingRulesWithHeuristic;7984;6832
852;CallingRulesWithRandomPlay;6832;7984
852;CallingRulesWithHeuristic;7984;6832
853;CallingRulesWithRandomPlay;6832;7984
853;CallingRulesWithHeuristic;7984;6832
854;CallingRulesWithRandomPlay;6832;7984
854;CallingRulesWithHeuristic;7984;6832
855;CallingRulesWithRandomPlay;6832;7984
855;CallingRulesWithHeuristic;7984;6832
856;CallingRulesWithRandomPlay;6832;7984
856;CallingRulesWithHeuristic;7984;6832
857;CallingRulesWithRandomPlay;6832;7984
857;CallingRulesWithHeuristic;7984;6832
858;CallingRulesWithRandomPlay;6848;8000
858;CallingRulesWithHeuristic;8000;6848
859;CallingRulesWithRandomPlay;6863;8017
859;CallingRulesWithHeuristic;8017;6863
860;CallingRulesWithRandomPlay;6863;8017
860;CallingRulesWithHeuristic;8017;6863
861;CallingRulesWithRandomPlay;6863;8017
861;CallingRulesWithHeuristic;8017;6863
862;CallingRulesWithRandomPlay;6875;8037
862;CallingRulesWithHeuristic;8037;6875
863;CallingRulesWithRandomPlay;6891;8053
863;CallingRulesWithHeuristic;8053;6891
864;CallingRulesWithRandomPlay;6891;8053
864;CallingRulesWithHeuristic;8053;6891
865;CallingRulesWithRandomPlay;6891;8053
865;CallingRulesWithHeuristic;8053;6891
866;CallingRulesWithRandomPlay;6891;8053
866;CallingRulesWithHeuristic;8053;6891
867;CallingRulesWithRandomPlay;6907;8069
867;CallingRulesWithHeuristic;8069;6907
868;CallingRulesWithRandomPlay;6907;8069
868;CallingRulesWithHeuristic;8069;6907
869;CallingRulesWithRandomPlay;6921;8087
869;CallingRulesWithHeuristic;8087;6921
870;CallingRulesWithRandomPlay;6921;8087
870;CallingRulesWithHeuristic;8087;6921
871;CallingRulesWithRandomPlay;6921;8087
871;CallingRulesWithHeuristic;8087;6921
872;CallingRulesWithRandomPlay;6937;8103
872;CallingRulesWithHeuristic;8103;6937
873;CallingRulesWithRandomPlay;6953;8119
873;CallingRulesWithHeuristic;8119;6953
874;CallingRulesWithRandomPlay;6953;8119
874;CallingRulesWithHeuristic;8119;6953
875;CallingRulesWithRandomPlay;6953;8119
875;CallingRulesWithHeuristic;8119;6953
876;CallingRulesWithRandomPlay;6966;8138
876;CallingRulesWithHeuristic;8138;6966
877;CallingRulesWithRandomPlay;6983;8153
877;CallingRulesWithHeuristic;8153;6983
878;CallingRulesWithRandomPlay;6983;8153
878;CallingRulesWithHeuristic;8153;6983
879;CallingRulesWithRandomPlay;6999;8169
879;CallingRulesWithHeuristic;8169;6999
880;CallingRulesWithRandomPlay;7013;8187
880;CallingRulesWithHeuristic;8187;7013
881;CallingRulesWithRandomPlay;7025;8207
881;CallingRulesWithHeuristic;8207;7025
882;CallingRulesWithRandomPlay;7025;8207
882;CallingRulesWithHeuristic;8207;7025
883;CallingRulesWithRandomPlay;7025;8207
883;CallingRulesWithHeuristic;8207;7025
884;CallingRulesWithRandomPlay;7040;8224
884;CallingRulesWithHeuristic;8224;7040
885;CallingRulesWithRandomPlay;7051;8245
885;CallingRulesWithHeuristic;8245;7051
886;CallingRulesWithRandomPlay;7051;8245
886;CallingRulesWithHeuristic;8245;7051
887;CallingRulesWithRandomPlay;7051;8245
887;CallingRulesWithHeuristic;8245;7051
888;CallingRulesWithRandomPlay;7064;8264
888;CallingRulesWithHeuristic;8264;7064
889;CallingRulesWithRandomPlay;7064;8264
889;CallingRulesWithHeuristic;8264;7064
890;CallingRulesWithRandomPlay;7081;8279
890;CallingRulesWithHeuristic;8279;7081
891;CallingRulesWithRandomPlay;7081;8279
891;CallingRulesWithHeuristic;8279;7081
892;CallingRulesWithRandomPlay;7081;8279
892;CallingRulesWithHeuristic;8279;7081
893;CallingRulesWithRandomPlay;7097;8295
893;CallingRulesWithHeuristic;8295;7097
894;CallingRulesWithRandomPlay;7110;8314
894;CallingRulesWithHeuristic;8314;7110
895;CallingRulesWithRandomPlay;7126;8330
895;CallingRulesWithHeuristic;8330;7126
896;CallingRulesWithRandomPlay;7141;8347
896;CallingRulesWithHeuristic;8347;7141
897;CallingRulesWithRandomPlay;7141;8347
897;CallingRulesWithHeuristic;8347;7141
898;CallingRulesWithRandomPlay;7157;8363
898;CallingRulesWithHeuristic;8363;7157
899;CallingRulesWithRandomPlay;7172;8380
899;CallingRulesWithHeuristic;8380;7172
900;CallingRulesWithRandomPlay;7172;8380
900;CallingRulesWithHeuristic;8380;7172
901;CallingRulesWithRandomPlay;7172;8380
901;CallingRulesWithHeuristic;8380;7172
902;CallingRulesWithRandomPlay;7188;8396
902;CallingRulesWithHeuristic;8396;7188
903;CallingRulesWithRandomPlay;7188;8396
903;CallingRulesWithHeuristic;8396;7188
904;CallingRulesWithRandomPlay;7188;8396
904;CallingRulesWithHeuristic;8396;7188
905;CallingRulesWithRandomPlay;7204;8412
905;CallingRulesWithHeuristic;8412;7204
906;CallingRulesWithRandomPlay;7204;8412
906;CallingRulesWithHeuristic;8412;7204
907;CallingRulesWithRandomPlay;7204;8412
907;CallingRulesWithHeuristic;8412;7204
908;CallingRulesWithRandomPlay;7220;8428
908;CallingRulesWithHeuristic;8428;7220
909;CallingRulesWithRandomPlay;7220;8428
909;CallingRulesWithHeuristic;8428;7220
910;CallingRulesWithRandomPlay;7220;8428
910;CallingRulesWithHeuristic;8428;7220
911;CallingRulesWithRandomPlay;7220;8428
911;CallingRulesWithHeuristic;8428;7220
912;CallingRulesWithRandomPlay;7233;8447
912;CallingRulesWithHeuristic;8447;7233
913;CallingRulesWithRandomPlay;7247;8465
913;CallingRulesWithHeuristic;8465;7247
914;CallingRulesWithRandomPlay;7247;8465
914;CallingRulesWithHeuristic;8465;7247
915;CallingRulesWithRandomPlay;7247;8465
915;CallingRulesWithHeuristic;8465;7247
916;CallingRulesWithRandomPlay;7247;8465
916;CallingRulesWithHeuristic;8465;7247
917;CallingRulesWithRandomPlay;7263;8481
917;CallingRulesWithHeuristic;8481;7263
918;CallingRulesWithRandomPlay;7263;8481
918;CallingRulesWithHeuristic;8481;7263
919;CallingRulesWithRandomPlay;7263;8481
919;CallingRulesWithHeuristic;8481;7263
920;CallingRulesWithRandomPlay;7263;8481
920;CallingRulesWithHeuristic;8481;7263
921;CallingRulesWithRandomPlay;7263;8481
921;CallingRulesWithHeuristic;8481;7263
922;CallingRulesWithRandomPlay;7278;8498
922;CallingRulesWithHeuristic;8498;7278
923;CallingRulesWithRandomPlay;7289;8519
923;CallingRulesWithHeuristic;8519;7289
924;CallingRulesWithRandomPlay;7305;8535
924;CallingRulesWithHeuristic;8535;7305
925;CallingRulesWithRandomPlay;7305;8535
925;CallingRulesWithHeuristic;8535;7305
926;CallingRulesWithRandomPlay;7305;8535
926;CallingRulesWithHeuristic;8535;7305
927;CallingRulesWithRandomPlay;7319;8553
927;CallingRulesWithHeuristic;8553;7319
928;CallingRulesWithRandomPlay;7319;8553
928;CallingRulesWithHeuristic;8553;7319
929;CallingRulesWithRandomPlay;7332;8572
929;CallingRulesWithHeuristic;8572;7332
930;CallingRulesWithRandomPlay;7332;8572
930;CallingRulesWithHeuristic;8572;7332
931;CallingRulesWithRandomPlay;7347;8589
931;CallingRulesWithHeuristic;8589;7347
932;CallingRulesWithRandomPlay;7363;8605
932;CallingRulesWithHeuristic;8605;7363
933;CallingRulesWithRandomPlay;7377;8623
933;CallingRulesWithHeuristic;8623;7377
934;CallingRulesWithRandomPlay;7391;8641
934;CallingRulesWithHeuristic;8641;7391
935;CallingRulesWithRandomPlay;7404;8660
935;CallingRulesWithHeuristic;8660;7404
936;CallingRulesWithRandomPlay;7404;8660
936;CallingRulesWithHeuristic;8660;7404
937;CallingRulesWithRandomPlay;7420;8676
937;CallingRulesWithHeuristic;8676;7420
938;CallingRulesWithRandomPlay;7420;8676
938;CallingRulesWithHeuristic;8676;7420
939;CallingRulesWithRandomPlay;7420;8676
939;CallingRulesWithHeuristic;8676;7420
940;CallingRulesWithRandomPlay;7420;8676
940;CallingRulesWithHeuristic;8676;7420
941;CallingRulesWithRandomPlay;7436;8692
941;CallingRulesWithHeuristic;8692;7436
942;CallingRulesWithRandomPlay;7436;8692
942;CallingRulesWithHeuristic;8692;7436
943;CallingRulesWithRandomPlay;7436;8692
943;CallingRulesWithHeuristic;8692;7436
944;CallingRulesWithRandomPlay;7450;8710
944;CallingRulesWithHeuristic;8710;7450
945;CallingRulesWithRandomPlay;7466;8726
945;CallingRulesWithHeuristic;8726;7466
946;CallingRulesWithRandomPlay;7466;8726
946;CallingRulesWithHeuristic;8726;7466
947;CallingRulesWithRandomPlay;7466;8726
947;CallingRulesWithHeuristic;8726;7466
948;CallingRulesWithRandomPlay;7479;8745
948;CallingRulesWithHeuristic;8745;7479
949;CallingRulesWithRandomPlay;7495;8761
949;CallingRulesWithHeuristic;8761;7495
950;CallingRulesWithRandomPlay;7495;8761
950;CallingRulesWithHeuristic;8761;7495
951;CallingRulesWithRandomPlay;7495;8761
951;CallingRulesWithHeuristic;8761;7495
952;CallingRulesWithRandomPlay;7511;8777
952;CallingRulesWithHeuristic;8777;7511
953;CallingRulesWithRandomPlay;7527;8793
953;CallingRulesWithHeuristic;8793;7527
954;CallingRulesWithRandomPlay;7527;8793
954;CallingRulesWithHeuristic;8793;7527
955;CallingRulesWithRandomPlay;7540;8812
955;CallingRulesWithHeuristic;8812;7540
956;CallingRulesWithRandomPlay;7551;8833
956;CallingRulesWithHeuristic;8833;7551
957;CallingRulesWithRandomPlay;7567;8849
957;CallingRulesWithHeuristic;8849;7567
958;CallingRulesWithRandomPlay;7582;8866
958;CallingRulesWithHeuristic;8866;7582
959;CallingRulesWithRandomPlay;7598;8882
959;CallingRulesWithHeuristic;8882;7598
960;CallingRulesWithRandomPlay;7614;8898
960;CallingRulesWithHeuristic;8898;7614
961;CallingRulesWithRandomPlay;7614;8898
961;CallingRulesWithHeuristic;8898;7614
962;CallingRulesWithRandomPlay;7614;8898
962;CallingRulesWithHeuristic;8898;7614
963;CallingRulesWithRandomPlay;7630;8914
963;CallingRulesWithHeuristic;8914;7630
964;CallingRulesWithRandomPlay;7630;8914
964;CallingRulesWithHeuristic;8914;7630
965;CallingRulesWithRandomPlay;7643;8933
965;CallingRulesWithHeuristic;8933;7643
966;CallingRulesWithRandomPlay;7656;8952
966;CallingRulesWithHeuristic;8952;7656
967;CallingRulesWithRandomPlay;7656;8952
967;CallingRulesWithHeuristic;8952;7656
968;CallingRulesWithRandomPlay;7670;8970
968;CallingRulesWithHeuristic;8970;7670
969;CallingRulesWithRandomPlay;7682;8990
969;CallingRulesWithHeuristic;8990;7682
970;CallingRulesWithRandomPlay;7698;9006
970;CallingRulesWithHeuristic;9006;7698
971;CallingRulesWithRandomPlay;7698;9006
971;CallingRulesWithHeuristic;9006;7698
972;CallingRulesWithRandomPlay;7698;9006
972;CallingRulesWithHeuristic;9006;7698
973;CallingRulesWithRandomPlay;7711;9025
973;CallingRulesWithHeuristic;9025;7711
974;CallingRulesWithRandomPlay;7711;9025
974;CallingRulesWithHeuristic;9025;7711
975;CallingRulesWithRandomPlay;7724;9044
975;CallingRulesWithHeuristic;9044;7724
976;CallingRulesWithRandomPlay;7724;9044
976;CallingRulesWithHeuristic;9044;7724
977;CallingRulesWithRandomPlay;7735;9065
977;CallingRulesWithHeuristic;9065;7735
978;CallingRulesWithRandomPlay;7735;9065
978;CallingRulesWithHeuristic;9065;7735
979;CallingRulesWithRandomPlay;7749;9083
979;CallingRulesWithHeuristic;9083;7749
980;CallingRulesWithRandomPlay;7765;9099
980;CallingRulesWithHeuristic;9099;7765
981;CallingRulesWithRandomPlay;7780;9116
981;CallingRulesWithHeuristic;9116;7780
982;CallingRulesWithRandomPlay;7796;9132
982;CallingRulesWithHeuristic;9132;7796
983;CallingRulesWithRandomPlay;7796;9132
983;CallingRulesWithHeuristic;9132;7796
984;CallingRulesWithRandomPlay;7796;9132
984;CallingRulesWithHeuristic;9132;7796
985;CallingRulesWithRandomPlay;7812;9148
985;CallingRulesWithHeuristic;9148;7812
